workflowId,normalization,classifier,n_estimators,criterion,max_depth,fairness_method,random_state,training_time_seconds,test_AUC_ROC,test_Accuracy,test_Precision,test_Recall,test_F1_Score,test_Log_Loss,test_Matthews_Corrcoef,test_Cohen_Kappa,test_Balanced_Accuracy,test_True_Positives,test_True_Negatives,test_False_Positives,test_False_Negatives,test_Specificity,test_Sensitivity,test_Statistical_Parity,test_Disparate_Impact,test_Equal_Opportunity,test_Equalized_Odds,test_Predictive_Equality,test_Treatment_Equality,test_Equal_Negative_Predictive_Value,test_Conditional_Statistical_Parity,test_Conditional_Use_Accuracy_Equality,test_Overall_Accuracy_Equality,test_Test_Fairness,test_Well_Calibration,test_Balance_for_Positive_Class,test_Balance_for_Negative_Class,train_Accuracy,train_F1_Score,train_AUC_ROC,train_Precision,train_Recall,overfitting_Accuracy_diff,overfitting_F1_diff,overfitting_AUC_diff,learning_curve_train_score,learning_curve_test_score,system/cpu_utilization_percentage,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,system/disk_usage_megabytes,system/network_receive_megabytes,system/network_transmit_megabytes
24,standard,random_forest,50,log_loss,10,None,42,0.09656190872192383,0.9970285714285715,0.9938461538461538,0.9951100244498777,0.996734693877551,0.9959216965742251,0.056277366589242775,0.9833958281827847,0.9833904022077988,0.9908673469387754,1221,394,6,4,0.985,0.996734693877551,0.2550769230769231,0.3243683781581092,0.011734693877550995,0.011734693877551008,0.011734693877551019,0.2,0.48994974874371855,0.005160275706159179,0.9902200488997555,0.002978806907378395,0.9372994532801812,0.0065138576986501625,0.996734693877551,0.985,1.0,1.0,1.0,1.0,1.0,0.006153846153846176,0.004078303425774865,0.002971428571428514,0.9996920708237106,0.9938431219274634,16.8,8724.34375,67.3,415375.65234375,4221.7392578125,1241.7578125
25,standard,random_forest,50,log_loss,20,balanced_subsample,42,0.11605691909790039,0.9967887755102041,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.06956087674587476,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9407612244897959,0.005903015384615386,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.0032112244897959386,0.9996920708237106,0.9926114049595239,16.1,8644.96875,66.8,415375.65625,4221.7392578125,1241.7587890625
26,standard,random_forest,50,log_loss,20,balanced,42,0.09646987915039062,0.9967734693877551,0.9938461538461538,0.9951100244498777,0.996734693877551,0.9959216965742251,0.07091251565107617,0.9833958281827847,0.9833904022077988,0.9908673469387754,1221,394,6,4,0.985,0.996734693877551,0.2550769230769231,0.3243683781581092,0.011734693877550995,0.011734693877551008,0.011734693877551019,0.2,0.48994974874371855,0.005160275706159179,0.9902200488997555,0.002978806907378395,0.9395806122448979,0.006543507692307692,0.996734693877551,0.985,1.0,1.0,1.0,1.0,1.0,0.006153846153846176,0.004078303425774865,0.003226530612244871,0.9998460354118553,0.9923033334869423,0.0,8566.84375,66.4,415375.66015625,4221.78125,1241.7763671875
27,standard,random_forest,50,log_loss,20,None,42,0.0931539535522461,0.9967744897959183,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07156916894964971,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9382173469387756,0.006444307692307693,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.003225510204081683,0.9998460354118553,0.9941509089388516,0.0,8584.046875,66.5,415378.4375,4221.8193359375,1241.798828125
28,standard,random_forest,100,gini,3,balanced_subsample,42,0.1471540927886963,0.9948336734693879,0.9858461538461538,0.9942434210526315,0.986938775510204,0.9905776321179844,0.11603972393079381,0.9622545761843154,0.9621490239765046,0.984719387755102,1209,393,7,16,0.9825,0.986938775510204,0.24830769230769234,0.3363486842105263,0.004438775510203996,0.004438775510204038,0.004438775510204083,0.391304347826087,0.46088019559902205,0.03336322545360948,0.988486842105263,0.0011267660910517785,0.8013194031347913,0.02186465750859919,0.986938775510204,0.9825,0.9892241379310345,0.9928439991821714,0.9975173131379517,0.9942669942669943,0.9914250714577378,0.0033779840848806586,0.002266367064186925,0.0026836396685637753,0.9901462663587375,0.9876853904713464,12.3,8648.65625,66.8,415378.41796875,4221.8388671875,1241.8173828125
29,standard,random_forest,100,gini,3,balanced,42,0.1141359806060791,0.9948908163265306,0.9852307692307692,0.994238683127572,0.9861224489795918,0.9901639344262295,0.11561414167986028,0.9606661823418633,0.9605363015431319,0.9843112244897959,1208,393,7,17,0.9825,0.9861224489795918,0.24769230769230766,0.3374485596707819,0.0036224489795917414,0.003622448979591783,0.0036224489795918385,0.4166666666666667,0.4585365853658536,0.0357020977617184,0.988477366255144,0.0009195447409733326,0.8016159781851894,0.02172229737060917,0.9861224489795918,0.9825,0.9892241379310345,0.9928439991821714,0.9975633077484053,0.9942669942669943,0.9914250714577378,0.003993368700265232,0.0026800647559418467,0.0026724914218746454,0.9903002309468821,0.9883012489553162,14.0,8640.984375,66.7,415375.5859375,4222.27734375,1241.8271484375
30,standard,random_forest,100,gini,3,None,42,0.11274218559265137,0.9953571428571428,0.9889230769230769,0.9870863599677159,0.9983673469387755,0.9926948051948052,0.10024083082734873,0.9700647927225018,0.9697970984562961,0.9791836734693877,1223,384,16,2,0.96,0.9983673469387755,0.2624615384615384,0.31154156577885395,0.038367346938775526,0.03836734693877556,0.03836734693877551,0.7777777777777778,0.4948186528497409,0.007732292882025038,0.9741727199354318,0.009739403453689177,0.7771663591547445,0.019524927923744804,0.9983673469387755,0.96,0.9879926108374384,0.9920844327176781,0.9969071179725985,0.9862792574656981,0.9979583503470805,-0.000930466085638515,-0.0006103724771271413,0.0015499751154556263,0.9872209391839877,0.9852213876130804,24.3,8542.453125,66.2,415375.6015625,4222.2802734375,1241.8330078125
31,standard,random_forest,100,gini,10,balanced_subsample,42,0.22598791122436523,0.99725,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.053279721477177036,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.9342552454447051,0.006501755037959948,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.00275000000000003,0.9996920708237106,0.9919961153979413,0.0,8600.765625,66.5,415375.765625,4222.28515625,1241.8330078125
32,standard,random_forest,100,gini,10,balanced,42,0.1923689842224121,0.9968010204081632,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05440745660434359,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9339913908136943,0.006620975532427885,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0031989795918367925,0.9996920708237106,0.9919958309367477,14.3,8641.625,66.7,415375.7890625,4222.28515625,1241.8330078125
33,standard,random_forest,100,gini,10,None,42,0.20439815521240234,0.9974938775510205,0.9950769230769231,0.9951179820992677,0.9983673469387755,0.9967400162999185,0.03664712220059147,0.986711724971285,0.9866898740657315,0.9916836734693877,1223,394,6,2,0.985,0.9983673469387755,0.25630769230769235,0.32221318144833194,0.013367346938775504,0.013367346938775518,0.01336734693877551,0.5,0.4949494949494949,0.00016848714977280022,0.9902359641985354,0.003393249607535398,0.9328323947465474,0.00665138773358312,0.9983673469387755,0.985,0.9990763546798029,0.9993878800244848,1.0,0.9987765089722676,1.0,0.003999431602879855,0.0026478637245662684,0.0025061224489795197,0.9992301770592764,0.993535050454882,20.7,8571.8125,66.3,415375.7890625,4222.2861328125,1241.833984375
34,standard,random_forest,100,gini,20,balanced_subsample,42,0.23607993125915527,0.9974887755102041,0.9938461538461538,0.9943043124491456,0.9975510204081632,0.9959250203748982,0.053761112453759655,0.9833841197973131,0.9833623425821645,0.9900255102040816,1222,393,7,3,0.9825,0.9975510204081632,0.25630769230769235,0.32221318144833194,0.015051020408163196,0.015051020408163238,0.015051020408163267,0.4,0.49242424242424243,0.001880070024903202,0.9886086248982913,0.003820643642072241,0.9329836734693877,0.006737169230769231,0.9975510204081632,0.9825,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005845964380447155,0.003870856334634354,0.0025112244897959046,0.9996920708237106,0.9916883283865531,16.8,8601.3125,66.5,415375.8046875,4222.298828125,1241.8466796875
35,standard,random_forest,100,gini,20,balanced,42,0.20862627029418945,0.996515306122449,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07308350224452798,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9328438775510204,0.006736553846153846,0.9975510204081632,0.9875,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.004615195149677898,0.0030585194501524526,0.003484693877551015,0.9996920708237106,0.9929191919709122,17.0,8594.65625,66.5,415375.8125,4223.1943359375,1241.873046875
36,standard,random_forest,100,gini,20,None,42,0.20613503456115723,0.9975622448979593,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05321692280044464,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9352505102040817,0.006492984615384615,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.002437755102040695,0.9996920708237106,0.9929194764321055,14.8,8494.125,65.9,415375.8203125,4223.212890625,1241.89453125
37,standard,random_forest,100,entropy,3,balanced_subsample,42,0.1512451171875,0.9948255102040816,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11781628337438073,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7973955909219346,0.02258381947015729,0.9828571428571429,0.985,0.9883004926108374,0.9922258592471358,0.9974835837569521,0.994259942599426,0.9902000816659862,0.0049158772262219985,0.003314154935020852,0.00265807355287051,0.988760585065435,0.9864539579646006,10.5,8544.6875,66.2,415375.8203125,4223.2138671875,1241.89453125
38,standard,random_forest,100,entropy,3,balanced,42,0.12143206596374512,0.9948459183673469,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11719830294937739,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7987948669863825,0.022501794853701344,0.9828571428571429,0.985,0.9879926108374384,0.9920196439533456,0.9974984042425429,0.9942575881870386,0.9897917517354022,0.004607995452822977,0.0031079396412306837,0.0026524858751959535,0.9889145496535797,0.9870698164485704,14.0,8546.09375,66.2,415375.82421875,4223.2216796875,1241.9052734375
39,standard,random_forest,100,entropy,3,None,42,0.11377477645874023,0.9949581632653061,0.9883076923076923,0.9870759289176091,0.9975510204081632,0.9922858302882663,0.1012775844725207,0.9683763146774074,0.9681462949111449,0.9787755102040816,1222,384,16,3,0.96,0.9975510204081632,0.26184615384615384,0.3126009693053312,0.03755102040816327,0.037551020408163306,0.037551020408163265,0.6842105263157895,0.49224806201550386,0.005172133097894771,0.9741518578352182,0.009532182103610731,0.7763847514431597,0.02015806610792706,0.9975510204081632,0.96,0.9886083743842364,0.9924812030075187,0.9970394802404597,0.9878640776699029,0.9971416904859126,0.00030068207654410095,0.00019537271925240685,0.0020813169751536797,0.9889145496535797,0.9864533890422135,10.6,8480.03125,65.9,415375.82421875,4223.2216796875,1241.9052734375
40,standard,random_forest,100,entropy,10,balanced_subsample,42,0.21001601219177246,0.9965336734693877,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07022593896932554,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9400212694629755,0.006061057583944345,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.003466326530612296,0.9996920708237106,0.9929194764321055,12.4,8537.25,66.2,415375.83984375,4223.2236328125,1241.9072265625
41,standard,random_forest,100,entropy,10,balanced,42,0.1777191162109375,0.9962102040816326,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07063800340929896,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9394898496176192,0.006158898623098682,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.003789795918367367,0.9996920708237106,0.9926116894207175,0.0,8538.78125,66.1,415375.83984375,4223.2255859375,1241.9140625
42,standard,random_forest,100,entropy,10,None,42,0.18906784057617188,0.9967795918367347,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.0563224818116045,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9384038580783802,0.0062677506355969595,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.003220408163265298,0.9996920708237106,0.9932272634434938,11.6,8456.078125,65.7,415375.84375,4223.236328125,1241.9169921875
43,standard,random_forest,100,entropy,20,balanced_subsample,42,0.2255568504333496,0.9966051020408163,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.0702128681820468,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9403076530612244,0.0060609230769230775,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.0033948979591836848,0.9996920708237106,0.9929194764321055,52.1,8522.203125,66.0,415375.859375,4223.2392578125,1241.9189453125
44,standard,random_forest,100,entropy,20,balanced,42,0.18941903114318848,0.9965877551020408,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07047844374798723,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9396581632653062,0.006164923076923077,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,0.9999999999999999,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0034122448979591047,0.9996920708237106,0.9929194764321055,15.4,8520.484375,66.1,415375.86328125,4223.267578125,1241.94140625
45,standard,random_forest,100,entropy,20,None,42,0.1856231689453125,0.997580612244898,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05168947629531964,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.939644387755102,0.006155876923076924,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.002419387755101976,0.9996920708237106,0.99384283746627,22.2,8473.703125,65.8,415375.86328125,4224.0400390625,1241.955078125
46,standard,random_forest,100,log_loss,3,balanced_subsample,42,0.1891932487487793,0.9948255102040816,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11781628337438073,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7973955909219346,0.02258381947015729,0.9828571428571429,0.985,0.9883004926108374,0.9922258592471358,0.9974835837569521,0.994259942599426,0.9902000816659862,0.0049158772262219985,0.003314154935020852,0.00265807355287051,0.988760585065435,0.9864539579646006,0.0,8510.59375,66.0,415375.86328125,4224.0556640625,1241.9716796875
47,standard,random_forest,100,log_loss,3,balanced,42,0.1231539249420166,0.9948459183673469,0.9833846153846154,0.9950413223140496,0.9828571428571429,0.988911704312115,0.11719830294937739,0.956076329392801,0.955787882604862,0.9839285714285715,1204,394,6,21,0.985,0.9828571428571429,0.24461538461538457,0.34297520661157027,0.002142857142857113,0.002142857142857127,0.0021428571428571443,0.5555555555555556,0.4493975903614458,0.04564373195260385,0.9900826446280993,0.0005439560439560731,0.7987948669863825,0.022501794853701344,0.9828571428571429,0.985,0.9879926108374384,0.9920196439533456,0.9974984042425429,0.9942575881870386,0.9897917517354022,0.004607995452822977,0.0031079396412306837,0.0026524858751959535,0.9889145496535797,0.9870698164485704,0.0,8511.375,66.0,415375.86328125,4224.0615234375,1241.978515625
48,standard,random_forest,100,log_loss,3,None,42,0.12171387672424316,0.9949581632653061,0.9883076923076923,0.9870759289176091,0.9975510204081632,0.9922858302882663,0.1012775844725207,0.9683763146774074,0.9681462949111449,0.9787755102040816,1222,384,16,3,0.96,0.9975510204081632,0.26184615384615384,0.3126009693053312,0.03755102040816327,0.037551020408163306,0.037551020408163265,0.6842105263157895,0.49224806201550386,0.005172133097894771,0.9741518578352182,0.009532182103610731,0.7763847514431597,0.02015806610792706,0.9975510204081632,0.96,0.9886083743842364,0.9924812030075187,0.9970394802404597,0.9878640776699029,0.9971416904859126,0.00030068207654410095,0.00019537271925240685,0.0020813169751536797,0.9889145496535797,0.9864533890422135,0.0,8449.28125,65.7,415375.86328125,4224.0625,1241.978515625
49,standard,random_forest,100,log_loss,10,balanced_subsample,42,0.21135401725769043,0.9965336734693877,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.07022593896932554,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9400212694629755,0.006061057583944345,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.003466326530612296,0.9996920708237106,0.9929194764321055,22.3,8484.03125,65.8,415375.8984375,4224.0712890625,1241.9921875
50,standard,random_forest,100,log_loss,10,balanced,42,0.1779787540435791,0.9962102040816326,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07063800340929896,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9394898496176192,0.006158898623098682,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,1.0,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.003789795918367367,0.9996920708237106,0.9926116894207175,15.3,8468.625,65.8,415375.91796875,4224.10546875,1242.0048828125
51,standard,random_forest,100,log_loss,10,None,42,0.17964577674865723,0.9967795918367347,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.0563224818116045,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9384038580783802,0.0062677506355969595,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.003220408163265298,0.9996920708237106,0.9932272634434938,18.6,8427.28125,65.5,415375.91796875,4224.107421875,1242.005859375
52,standard,random_forest,100,log_loss,20,balanced_subsample,42,0.21219706535339355,0.9966051020408163,0.9950769230769231,0.9959250203748982,0.9975510204081632,0.9967373572593801,0.0702128681820468,0.9867177660703162,0.986712321766239,0.9925255102040816,1222,395,5,3,0.9875,0.9975510204081632,0.2550769230769231,0.3243683781581092,0.010051020408163192,0.010051020408163237,0.010051020408163266,0.25,0.49246231155778897,0.0034627088171091946,0.9918500407497963,0.002551412872841441,0.9403076530612244,0.0060609230769230775,0.9975510204081632,0.9875,1.0,1.0,1.0,1.0,1.0,0.004923076923076919,0.0032626427406199365,0.0033948979591836848,0.9996920708237106,0.9929194764321055,14.2,8463.484375,65.7,415375.91796875,4224.109375,1242.005859375
53,standard,random_forest,100,log_loss,20,balanced,42,0.175307035446167,0.9965877551020408,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.07047844374798723,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9396581632653062,0.006164923076923077,0.9975510204081632,0.985,0.999692118226601,0.9997958767095325,0.9999999999999999,0.9995918367346939,1.0,0.005230579765062471,0.003464853472679663,0.0034122448979591047,0.9996920708237106,0.9929194764321055,15.3,8466.609375,65.7,415375.921875,4224.109375,1242.0078125
54,standard,random_forest,100,log_loss,20,None,42,0.1786489486694336,0.997580612244898,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05168947629531964,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.939644387755102,0.006155876923076924,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.002419387755101976,0.9996920708237106,0.99384283746627,14.3,8405.75,65.4,415375.7578125,4224.109375,1242.01953125
55,standard,random_forest,200,gini,3,balanced_subsample,42,0.2863888740539551,0.9951857142857142,0.9852307692307692,0.994238683127572,0.9861224489795918,0.9901639344262295,0.11645534479742166,0.9606661823418633,0.9605363015431319,0.9843112244897959,1208,393,7,17,0.9825,0.9861224489795918,0.24769230769230766,0.3374485596707819,0.0036224489795917414,0.003622448979591783,0.0036224489795918385,0.4166666666666667,0.4585365853658536,0.0357020977617184,0.988477366255144,0.0009195447409733326,0.7979722223950929,0.02156529338063377,0.9861224489795918,0.9825,0.9898399014778325,0.9932529135146186,0.9975239568039062,0.9946764946764947,0.9918334013883218,0.0046091322470632745,0.003088979088389121,0.002338242518191924,0.9906081601231717,0.9873776034599584,13.3,8655.671875,66.7,415375.76171875,4224.34375,1242.0439453125
56,standard,random_forest,200,gini,3,balanced,42,0.2233281135559082,0.9951367346938774,0.9852307692307692,0.994238683127572,0.9861224489795918,0.9901639344262295,0.11611007748559075,0.9606661823418633,0.9605363015431319,0.9843112244897959,1208,393,7,17,0.9825,0.9861224489795918,0.24769230769230766,0.3374485596707819,0.0036224489795917414,0.003622448979591783,0.0036224489795918385,0.4166666666666667,0.4585365853658536,0.0357020977617184,0.988477366255144,0.0009195447409733326,0.7984715786536191,0.021468311739909887,0.9861224489795918,0.9825,0.9901477832512315,0.9934587080948487,0.9976057250002682,0.9946786737617683,0.9922417313189057,0.004917014020462296,0.0032947736686191886,0.002468990306390806,0.9903002309468821,0.9873776034599584,16.2,8595.09375,66.4,415375.765625,4224.3447265625,1242.0439453125
57,standard,random_forest,200,gini,3,None,42,0.21935796737670898,0.9951102040816328,0.9870769230769231,0.9854838709677419,0.9975510204081632,0.9914807302231238,0.10147375293649408,0.9650394766031125,0.9647332385996641,0.9762755102040817,1222,382,18,3,0.955,0.9975510204081632,0.2630769230769231,0.31048387096774194,0.042551020408163276,0.04255102040816332,0.04255102040816326,0.7142857142857143,0.4922077922077922,0.006723921240050279,0.9709677419354839,0.01080141287284142,0.7736198433690568,0.019823961026617064,0.9975510204081632,0.955,0.9873768472906403,0.9916785061903796,0.9970890522095045,0.9858757062146892,0.9975500204164965,0.00029992421371727307,0.0001977759672557866,0.0019788481278717462,0.9881447267128559,0.9842980265789162,0.0,8533.46875,66.1,415375.76171875,4224.3505859375,1242.0546875
58,standard,random_forest,200,gini,10,balanced_subsample,42,0.43651413917541504,0.9970928571428571,0.9944615384615385,0.995114006514658,0.9975510204081632,0.9963310232368529,0.05401941230275375,0.9850509954968912,0.9850387458121276,0.9912755102040816,1222,394,6,3,0.985,0.9975510204081632,0.25569230769230766,0.3232899022801303,0.01255102040816325,0.012551020408163263,0.012551020408163265,0.3333333333333333,0.4924433249370277,0.002670681577630285,0.990228013029316,0.003186028257456952,0.9320767989584198,0.006540220904668294,0.9975510204081632,0.985,1.0,1.0,1.0,1.0,1.0,0.005538461538461492,0.003668976763147147,0.002907142857142886,1.0,0.9926116894207175,20.3,8438.921875,65.6,415375.76171875,4224.3505859375,1242.0546875
